Año,Trimestre,Provincia,Banda ancha fija,Dial up,Total_BandaProv,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Others_Rangos_VelocidadProv,Total_Rangos_VelocidadProv,ADSL,Cablemodem,Fibra óptica,Wireless,Others_TechProv,Total_TechProv,Accesos por cada 100 hogares,Mbps (Media de bajada),Date
2014,1,Buenos Aires,2725.732,14.144,2739.876,8.469,171.244,2279.875,121.787,38.923,206.0,4.037,0.0,2624.542,1567.685,1000.879,120.96,16.528,33.824,2739.876,54.57,4,2014-01-01
2014,1,Buenos Aires,1289.204,10.714,1299.918,852.0,88.826,1096.05,70.293,38.798,55.0,6.208,0.0,1301.081,445.569,820.161,17.767,1.866,14.555,1299.918,112.25,4,2014-01-01
2014,1,Catamarca,24.209,23.0,24.232,19.0,9.147,13.33,1.672,64.0,0.0,0.0,0.0,24.232,24.126,46.0,17.0,0.0,43.0,24.232,24.25,3,2014-01-01
2014,1,Chaco,62.52,36.0,62.556,438.0,15.849,40.869,4.644,741.0,5.0,0.0,0.0,62.546,52.971,9.497,30.0,0.0,58.0,62.556,20.72,3,2014-01-01
2014,1,Chubut,68.205,2.016,70.221,7.452,10.0,61.329,0.0,0.0,0.0,0.0,0.0,68.791,51.066,539.0,866.0,10.776,6.974,70.221,41.24,3,2014-01-01
2014,1,Córdoba,566.705,205.0,566.91,2.076,107.705,423.114,24.112,9.818,40.0,588.0,0.0,567.453,336.841,225.769,347.0,3.585,368.0,566.91,52.52,3,2014-01-01
2014,1,Corrientes,62.203,33.0,62.236,20.0,16.357,40.742,4.486,630.0,0.0,0.0,0.0,62.235,52.565,8.279,31.0,1.306,55.0,62.236,22.32,3,2014-01-01
2014,1,Entre Ríos,134.216,115.0,134.331,2.177,35.206,85.248,10.828,746.0,0.0,43.0,0.0,134.248,107.883,21.379,49.0,4.887,133.0,134.331,34.37,3,2014-01-01
2014,1,Formosa,25.335,87.0,25.422,2.062,8.475,13.685,1.133,67.0,0.0,0.0,0.0,25.422,20.774,4.548,0.0,0.0,100.0,25.422,17.42,3,2014-01-01
2014,1,Jujuy,33.825,2.0,33.827,1.832,11.498,18.415,2.002,56.0,0.0,0.0,0.0,33.803,29.765,4.03,23.0,0.0,9.0,33.827,18.42,3,2014-01-01
2014,1,La Pampa,53.601,592.0,54.193,7.434,6.535,32.501,17.0,5.0,4.0,10.0,0.0,46.506,15.826,31.305,513.0,5.848,701.0,54.193,48.43,3,2014-01-01
2014,1,La Rioja,15.688,23.0,15.711,10.0,5.111,9.39,1.165,35.0,0.0,0.0,0.0,15.711,15.663,0.0,14.0,0.0,34.0,15.711,16.29,3,2014-01-01
2014,1,Mendoza,164.084,1.761,165.845,35.0,6.0,166.655,19.0,10.0,6.0,9.0,0.0,166.74,148.97,12.076,2.48,37.0,2.282,165.845,31.91,4,2014-01-01
2014,1,Misiones,73.95,0.0,73.95,545.0,14.46,52.852,5.139,958.0,0.0,0.0,0.0,73.954,56.597,17.191,4.0,150.0,8.0,73.95,23.14,3,2014-01-01
2014,1,Neuquén,88.077,2.303,90.38,4.133,987.0,77.148,84.0,1.582,2.0,22.0,0.0,83.958,47.79,28.161,997.0,10.381,3.051,90.38,49.79,4,2014-01-01
2014,1,Río Negro,93.909,1.157,95.066,4.67,4.618,84.304,73.0,1.062,1.0,8.0,0.0,94.736,64.886,24.156,876.0,3.576,1.572,95.066,44.91,3,2014-01-01
2014,1,Salta,91.265,25.0,91.29,53.0,19.677,64.061,7.192,314.0,0.0,0.0,0.0,91.297,73.131,17.538,45.0,8.0,568.0,91.29,28.7,3,2014-01-01
2014,1,San Juan,50.543,755.0,51.298,531.0,2.0,51.056,0.0,0.0,0.0,0.0,0.0,51.589,48.161,434.0,722.0,808.0,1.173,51.298,27.6,3,2014-01-01
2014,1,San Luis,12.193,364.0,12.557,7.0,3.0,12.544,0.0,1.0,0.0,2.0,0.0,12.557,11.306,428.0,354.0,21.0,448.0,12.557,9.35,4,2014-01-01
2014,1,Santa Cruz,26.304,460.0,26.764,161.0,1.625,24.972,1.0,1.0,0.0,0.0,0.0,26.76,18.927,100.0,381.0,4.092,3.264,26.764,28.94,3,2014-01-01
2014,1,Santa Fe,506.0,612.0,506.612,8.456,124.468,345.225,20.328,6.845,23.0,668.0,0.0,506.013,322.662,174.296,3.059,5.951,644.0,506.612,47.85,3,2014-01-01
2014,1,Santiago Del Estero,37.124,9.0,37.133,1.234,10.531,22.817,2.422,109.0,0.0,0.0,0.0,37.113,32.567,3.598,19.0,915.0,34.0,37.133,16.31,3,2014-01-01
2014,1,Tierra Del Fuego,27.272,766.0,28.038,12.0,607.0,30.902,6.0,0.0,0.0,0.0,0.0,31.527,21.618,2.837,648.0,1.0,2.934,28.038,63.97,3,2014-01-01
2014,1,Tucumán,129.944,88.0,130.032,6.0,34.672,83.21,11.779,362.0,3.0,0.0,0.0,130.032,129.717,83.0,121.0,13.0,98.0,130.032,33.42,3,2014-01-01
